#{"t_start": 1781094374.7070918, "env_id": "None"}
r,l,t
-10.0,1,21.178604
10.0,1,21.178604
-10.0,1,21.178604
-10.0,1,21.185936
-10.0,1,21.185936
-10.0,1,21.185936
3.0,1,21.201839
10.0,1,21.201839
-10.0,1,21.201839
3.0,1,21.201839
-10.0,1,21.201839
-10.0,1,21.201839
-10.0,1,21.217742
-10.0,1,21.217742
10.0,1,21.217742
-10.0,1,21.217742
-10.0,1,21.233573
-10.0,1,21.233573
3.0,1,21.241166
-10.0,1,21.242204
-10.0,1,21.249616
-10.0,1,21.249616
3.0,1,21.249616
-10.0,1,21.249616
10.0,1,21.265377
-10.0,1,21.265377
-10.0,1,21.265377
-10.0,1,21.265377
-10.0,1,21.281201
-10.0,1,21.281201
10.0,1,21.281201
-10.0,1,21.281201
-10.0,1,21.281201
-10.0,1,21.281201
3.0,1,21.298212
-10.0,1,21.300369
-10.0,1,21.306069
-10.0,1,21.306069
-10.0,1,21.306069
-10.0,1,21.306069
-10.0,1,21.31292
3.0,1,21.31292
-10.0,1,21.31292
-10.0,1,21.31292
-10.0,1,21.329704
-10.0,1,21.329704
3.0,1,21.329704
-10.0,1,21.329704
-10.0,1,21.341231
-10.0,1,21.341231
-10.0,1,21.344263
-10.0,1,21.344263
-10.0,1,21.344263
-10.0,1,21.344263
-10.0,1,21.344263
-10.0,1,21.344263
-10.0,1,21.362291
10.0,1,21.362291
-10.0,1,21.362291
-10.0,1,21.362291
3.0,1,21.375751
-10.0,1,21.375751
-10.0,1,21.375751
10.0,1,21.375751
-10.0,1,21.375751
-10.0,1,21.375751
-10.0,1,21.391704
-10.0,1,21.391704
-10.0,1,21.399446
-10.0,1,21.399446
-10.0,1,21.399446
-10.0,1,21.399446
-10.0,1,21.40856
-10.0,1,21.40856
10.0,1,21.40856
10.0,1,21.40856
10.0,1,21.423249
3.0,1,21.423249
-10.0,1,21.423249
-10.0,1,21.423249
3.0,1,21.439103
-10.0,1,21.441318
-10.0,1,21.442332
-10.0,1,21.442332
3.0,1,21.442332
-10.0,1,21.442332
-10.0,1,21.442332
-10.0,1,21.455203
-10.0,1,21.455203
-10.0,1,21.455203
-10.0,1,21.455203
-10.0,1,21.455203
3.0,1,21.47122
-10.0,1,21.47122
-10.0,1,21.47122
3.0,1,21.47122
-10.0,1,21.486929
-10.0,1,21.486929
10.0,1,21.486929
-10.0,1,21.486929
-10.0,1,21.486929
3.0,1,21.502738
-10.0,1,21.502738
-10.0,1,21.502738
-10.0,1,21.502738
-10.0,1,21.502738
-10.0,1,21.518701
-10.0,1,21.518701
3.0,1,21.518701
-10.0,1,21.518701
-10.0,1,21.518701
-10.0,1,21.534402
10.0,1,21.541425
-10.0,1,21.541425
-10.0,1,21.541425
-10.0,1,21.541425
-10.0,1,21.550446
-10.0,1,21.550446
10.0,1,21.550446
-10.0,1,21.550446
10.0,1,21.550446
-10.0,1,21.566101
-10.0,1,21.566101
-10.0,1,21.566101
-10.0,1,21.566101
-10.0,1,21.566101
-10.0,1,21.566101
10.0,1,21.581832
3.0,1,21.581832
-10.0,1,21.581832
-10.0,1,21.581832
3.0,1,21.597513
-10.0,1,21.597513
-10.0,1,21.597513
-10.0,1,21.597513
-10.0,1,21.597513
-10.0,1,21.613371
-10.0,1,21.613371
3.0,1,21.613371
-10.0,1,21.613371
-10.0,1,21.63048
10.0,1,21.63048
-10.0,1,21.63048
-10.0,1,21.63048
3.0,1,21.641592
-10.0,1,21.645141
-10.0,1,21.645141
10.0,1,21.645141
-10.0,1,21.645141
-10.0,1,21.645141
-10.0,1,21.661234
-10.0,1,21.661234
3.0,1,21.661234
10.0,1,21.661234
-10.0,1,21.661234
-10.0,1,21.676918
3.0,1,21.676918
-10.0,1,21.676918
3.0,1,21.676918
-10.0,1,21.676918
-10.0,1,21.692696
3.0,1,21.692696
3.0,1,21.692696
-10.0,1,21.692696
-10.0,1,21.708702
-10.0,1,21.708702
-10.0,1,21.708702
-10.0,1,21.708702
-10.0,1,21.708702
-10.0,1,21.724419
10.0,1,21.724419
-10.0,1,21.724419
-10.0,1,21.724419
-10.0,1,21.724419
-10.0,1,21.724419
-10.0,1,21.724419
-10.0,1,21.741865
-10.0,1,21.741865
3.0,1,21.741865
10.0,1,21.741865
-10.0,1,21.758425
-10.0,1,21.758425
-10.0,1,21.758425
-10.0,1,21.758425
-10.0,1,21.771805
10.0,1,21.771805
-10.0,1,21.771805
-10.0,1,21.771805
-10.0,1,21.771805
-10.0,1,21.787845
-10.0,1,21.787845
-10.0,1,21.787845
-10.0,1,21.787845
-10.0,1,21.787845
-10.0,1,21.787845
-10.0,1,21.787845
-10.0,1,21.803573
-10.0,1,21.803573
-10.0,1,21.803573
-10.0,1,21.803573
-10.0,1,21.819286
-10.0,1,21.819286
-10.0,1,21.819286
-10.0,1,21.819286
-10.0,1,21.835291
-10.0,1,21.835291
-10.0,1,21.835291
-10.0,1,21.835291
-10.0,1,21.841948
-10.0,1,21.841948
3.0,1,21.841948
-10.0,1,21.841948
3.0,1,21.850963
3.0,1,21.850963
-10.0,1,21.850963
-10.0,1,21.850963
-10.0,1,21.870518
-10.0,1,21.870518
10.0,1,21.870518
10.0,1,21.870518
-10.0,1,21.883029
-10.0,1,21.883029
-10.0,1,21.883029
-10.0,1,21.883029
-10.0,1,21.898888
-10.0,1,21.898888
-10.0,1,21.898888
-10.0,1,21.898888
10.0,1,21.898888
-10.0,1,21.898888
-10.0,1,21.914635
-10.0,1,21.914635
-10.0,1,21.914635
-10.0,1,21.914635
3.0,1,21.914635
-10.0,1,21.914635
-10.0,1,21.933336
10.0,1,21.933336
-10.0,1,21.933336
-10.0,1,21.94183
10.0,1,21.946353
3.0,1,21.946353
3.0,1,21.946353
10.0,1,21.946353
-10.0,1,21.96363
-10.0,1,21.96363
-10.0,1,21.96363
-10.0,1,21.96363
-10.0,1,21.977764
-10.0,1,21.977764
-10.0,1,21.977764
-10.0,1,21.977764
-10.0,1,21.977764
-10.0,1,21.977764
-10.0,1,21.977764
-10.0,1,21.9937
-10.0,1,21.9937
3.0,1,21.9937
10.0,1,21.9937
-10.0,1,22.009736
3.0,1,22.009736
-10.0,1,22.009736
-10.0,1,22.009736
-10.0,1,22.009736
-10.0,1,22.025489
-10.0,1,22.025489
-10.0,1,22.025489
-10.0,1,22.025489
-10.0,1,22.042057
-10.0,1,22.042057
-10.0,1,22.042057
-10.0,1,22.042057
10.0,1,22.042057
-10.0,1,22.057575
3.0,1,22.057575
-10.0,1,22.057575
-10.0,1,22.06616
10.0,1,22.06616
-10.0,1,22.0733
-10.0,1,22.0733
-10.0,1,22.0733
-10.0,1,22.0733
-10.0,1,22.0733
-10.0,1,22.0733
-10.0,1,22.088996
-10.0,1,22.088996
-10.0,1,22.088996
3.0,1,22.088996
-10.0,1,22.104837
3.0,1,22.104837
-10.0,1,22.104837
-10.0,1,22.104837
-10.0,1,22.120604
-10.0,1,22.120604
10.0,1,22.120604
-10.0,1,22.120604
-10.0,1,22.129845
-10.0,1,22.129845
10.0,1,22.129845
-10.0,1,22.136376
-10.0,1,22.141963
-10.0,1,22.141963
-10.0,1,22.141963
10.0,1,22.141963
-10.0,1,22.155631
3.0,1,22.155631
10.0,1,22.155631
-10.0,1,22.155631
-10.0,1,22.168254
-10.0,1,22.168254
-10.0,1,22.168254
10.0,1,22.168254
3.0,1,22.183966
3.0,1,22.183966
-10.0,1,22.183966
-10.0,1,22.183966
-10.0,1,22.203048
10.0,1,22.203048
-10.0,1,22.203048
-10.0,1,22.203048
-10.0,1,22.215939
10.0,1,22.215939
-10.0,1,22.220623
-10.0,1,22.220623
-10.0,1,22.220623
-10.0,1,22.231638
-10.0,1,22.231638
3.0,1,22.231638
-10.0,1,22.242279
-10.0,1,22.242279
-10.0,1,22.247324
-10.0,1,22.247324
10.0,1,22.254805
3.0,1,22.263053
-10.0,1,22.263053
3.0,1,22.263053
10.0,1,22.263053
-10.0,1,22.263053
-10.0,1,22.278804
-10.0,1,22.278804
-10.0,1,22.278804
-10.0,1,22.278804
-10.0,1,22.278804
10.0,1,22.296453
3.0,1,22.29958
-10.0,1,22.29958
-10.0,1,22.310625
-10.0,1,22.310625
-10.0,1,22.310625
-10.0,1,22.310625
-10.0,1,22.310625
10.0,1,22.310625
-10.0,1,22.326358
-10.0,1,22.326358
-10.0,1,22.326358
-10.0,1,22.326358
-10.0,1,22.326358
10.0,1,22.342187
3.0,1,22.342187
10.0,1,22.342187
10.0,1,22.357908
-10.0,1,22.357908
-10.0,1,22.357908
10.0,1,22.357908
-10.0,1,22.368101
-10.0,1,22.368101
-10.0,1,22.368101
-10.0,1,22.373892
10.0,1,22.373892
3.0,1,22.373892
-10.0,1,22.373892
3.0,1,22.373892
-10.0,1,22.389865
-10.0,1,22.389865
-10.0,1,22.389865
10.0,1,22.389865
-10.0,1,22.405675
-10.0,1,22.405675
-10.0,1,22.405675
-10.0,1,22.405675
-10.0,1,22.417428
-10.0,1,22.421471
-10.0,1,22.421471
-10.0,1,22.421471
10.0,1,22.421471
3.0,1,22.421471
-10.0,1,22.421471
-10.0,1,22.437168
-10.0,1,22.442376
-10.0,1,22.442376
10.0,1,22.442376
-10.0,1,22.452899
-10.0,1,22.452899
-10.0,1,22.452899
-10.0,1,22.452899
-10.0,1,22.452899
-10.0,1,22.468624
-10.0,1,22.468624
-10.0,1,22.468624
-10.0,1,22.468624
-10.0,1,22.468624
3.0,1,22.484361
-10.0,1,22.484361
-10.0,1,22.484361
10.0,1,22.484361
10.0,1,22.484361
-10.0,1,22.500096
10.0,1,22.500096
-10.0,1,22.500096
3.0,1,22.500096
3.0,1,22.500096
-10.0,1,22.500096
-10.0,1,22.515822
-10.0,1,22.515822
3.0,1,22.515822
-10.0,1,22.515822
-10.0,1,22.533617
-10.0,1,22.533617
3.0,1,22.533617
-10.0,1,22.533617
-10.0,1,22.547309
10.0,1,22.547309
-10.0,1,22.547309
10.0,1,22.547309
-10.0,1,22.547309
10.0,1,22.563055
-10.0,1,22.563055
-10.0,1,22.563055
-10.0,1,22.571492
-10.0,1,22.571492
-10.0,1,22.571492
-10.0,1,22.571492
-10.0,1,22.579034
-10.0,1,22.579034
10.0,1,22.579034
-10.0,1,22.579034
-10.0,1,22.579034
-10.0,1,22.596589
-10.0,1,22.596589
3.0,1,22.596589
10.0,1,22.596589
-10.0,1,22.596589
-10.0,1,22.61077
-10.0,1,22.61077
-10.0,1,22.61077
10.0,1,22.61077
3.0,1,22.61077
-10.0,1,22.61077
10.0,1,22.626558
10.0,1,22.626558
-10.0,1,22.626558
-10.0,1,22.626558
-10.0,1,22.648694
-10.0,1,22.648694
-10.0,1,22.648694
3.0,1,22.648694
-10.0,1,22.658489
-10.0,1,22.658489
-10.0,1,22.658489
3.0,1,22.658489
10.0,1,22.674249
-10.0,1,22.674249
-10.0,1,22.674249
-10.0,1,22.674249
3.0,1,22.681901
-10.0,1,22.681901
-10.0,1,22.690057
10.0,1,22.690057
3.0,1,22.690057
-10.0,1,22.690057
-10.0,1,22.690057
-10.0,1,22.705743
-10.0,1,22.710341
3.0,1,22.710341
-10.0,1,22.710341
10.0,1,22.710341
-10.0,1,22.721816
-10.0,1,22.721816
-10.0,1,22.721816
10.0,1,22.721816
-10.0,1,22.737099
10.0,1,22.742719
3.0,1,22.748429
-10.0,1,22.748429
-10.0,1,22.752963
-10.0,1,22.752963
-10.0,1,22.752963
-10.0,1,22.752963
-10.0,1,22.752963
3.0,1,22.768821
3.0,1,22.768821
-10.0,1,22.768821
-10.0,1,22.768821
-10.0,1,22.768821
-10.0,1,22.784581
-10.0,1,22.784581
-10.0,1,22.784581
3.0,1,22.784581
-10.0,1,22.784581
3.0,1,22.784581
-10.0,1,22.800552
-10.0,1,22.800552
10.0,1,22.800552
-10.0,1,22.800552
-10.0,1,22.818303
-10.0,1,22.818303
-10.0,1,22.818303
-10.0,1,22.818303
-10.0,1,22.832317
-10.0,1,22.832317
-10.0,1,22.832317
-10.0,1,22.832317
-10.0,1,22.842936
-10.0,1,22.842936
-10.0,1,22.847976
-10.0,1,22.847976
-10.0,1,22.85219
-10.0,1,22.85219
-10.0,1,22.85219
10.0,1,22.85219
10.0,1,22.864028
-10.0,1,22.864028
10.0,1,22.864028
-10.0,1,22.864028
-10.0,1,22.879771
-10.0,1,22.879771
-10.0,1,22.879771
-10.0,1,22.879771
-10.0,1,22.89578
-10.0,1,22.89578
-10.0,1,22.89578
-10.0,1,22.89578
10.0,1,22.89578
-10.0,1,22.911788
10.0,1,22.911788
-10.0,1,22.911788
-10.0,1,22.921893
-10.0,1,22.921893
-10.0,1,22.921893
-10.0,1,22.927909
-10.0,1,22.927909
-10.0,1,22.927909
-10.0,1,22.927909
-10.0,1,22.927909
-10.0,1,22.949667
-10.0,1,22.949667
-10.0,1,22.949667
-10.0,1,22.959209
-10.0,1,22.965988
10.0,1,22.965988
10.0,1,22.965988
-10.0,1,22.975259
-10.0,1,22.975259
3.0,1,22.975259
-10.0,1,22.975259
-10.0,1,22.975259
-10.0,1,22.993227
-10.0,1,22.993227
-10.0,1,22.993227
-10.0,1,22.993227
10.0,1,23.007053
10.0,1,23.007053
10.0,1,23.007053
3.0,1,23.007053
3.0,1,23.022694
-10.0,1,23.022694
3.0,1,23.022694
-10.0,1,23.022694
-10.0,1,23.022694
-10.0,1,23.022694
3.0,1,23.022694
3.0,1,23.038404
-10.0,1,23.043258
10.0,1,23.043258
10.0,1,23.043258
10.0,1,23.043258
3.0,1,23.054271
-10.0,1,23.054271
-10.0,1,23.054271
-10.0,1,23.054271
-10.0,1,23.070397
-10.0,1,23.070397
-10.0,1,23.070397
-10.0,1,23.070397
-10.0,1,23.086037
10.0,1,23.086037
-10.0,1,23.086037
10.0,1,23.086037
-10.0,1,23.101693
-10.0,1,23.101693
-10.0,1,23.101693
-10.0,1,23.101693
-10.0,1,23.11268
-10.0,1,23.11268
3.0,1,23.117419
-10.0,1,23.117419
-10.0,1,23.117419
-10.0,1,23.117419
-10.0,1,23.117419
-10.0,1,23.117419
-10.0,1,23.133379
-10.0,1,23.133379
10.0,1,23.133379
-10.0,1,23.133379
-10.0,1,23.149036
-10.0,1,23.15011
3.0,1,23.15011
-10.0,1,23.15011
-10.0,1,23.162149
-10.0,1,23.164155
-10.0,1,23.16516
-10.0,1,23.167165
3.0,1,23.17267
10.0,1,23.17267
-10.0,1,23.17267
3.0,1,23.17267
10.0,1,23.180847
-10.0,1,23.180847
-10.0,1,23.180847
-10.0,1,23.180847
-10.0,1,23.198002
-10.0,1,23.198002
3.0,1,23.198002
-10.0,1,23.198002
-10.0,1,23.212504
-10.0,1,23.212504
3.0,1,23.212504
-10.0,1,23.212504
-10.0,1,23.212504
10.0,1,23.212504
-10.0,1,23.229528
-10.0,1,23.229528
-10.0,1,23.229528
-10.0,1,23.229528
-10.0,1,23.243621
-10.0,1,23.243621
-10.0,1,23.243621
-10.0,1,23.243621
-10.0,1,23.243621
-10.0,1,23.243621
-10.0,1,23.259527
-10.0,1,23.259527
10.0,1,23.259527
-10.0,1,23.259527
10.0,1,23.276285
-10.0,1,23.276285
-10.0,1,23.276285
10.0,1,23.276285
-10.0,1,23.276285
-10.0,1,23.292329
3.0,1,23.297691
10.0,1,23.297691
-10.0,1,23.307199
-10.0,1,23.307199
10.0,1,23.307199
-10.0,1,23.307199
-10.0,1,23.307199
3.0,1,23.307199
-10.0,1,23.307199
3.0,1,23.323027
10.0,1,23.323027
-10.0,1,23.323027
3.0,1,23.323027
-10.0,1,23.323027
-10.0,1,23.343929
-10.0,1,23.343929
-10.0,1,23.343929
-10.0,1,23.343929
3.0,1,23.3569
-10.0,1,23.3569
3.0,1,23.3569
-10.0,1,23.3569
-10.0,1,23.3569
-10.0,1,23.370846
-10.0,1,23.370846
10.0,1,23.376021
-10.0,1,23.376021
10.0,1,23.376021
-10.0,1,23.386532
-10.0,1,23.386532
-10.0,1,23.386532
-10.0,1,23.386532
-10.0,1,23.386532
-10.0,1,23.386532
-10.0,1,23.407805
-10.0,1,23.407805
-10.0,1,23.407805
-10.0,1,23.407805
-10.0,1,23.418615
-10.0,1,23.418615
-10.0,1,23.418615
-10.0,1,23.418615
10.0,1,23.434716
-10.0,1,23.434716
3.0,1,23.434716
10.0,1,23.434716
-10.0,1,23.444152
-10.0,1,23.444152
-10.0,1,23.444152
-10.0,1,23.450801
-10.0,1,23.450801
-10.0,1,23.450801
-10.0,1,23.450801
-10.0,1,23.450801
3.0,1,23.466666
-10.0,1,23.466666
-10.0,1,23.466666
-10.0,1,23.466666
-10.0,1,23.482569
-10.0,1,23.482569
-10.0,1,23.482569
10.0,1,23.482569
3.0,1,23.482569
-10.0,1,23.482569
-10.0,1,23.499738
-10.0,1,23.499738
-10.0,1,23.499738
-10.0,1,23.499738
-10.0,1,23.499738
3.0,1,23.499738
-10.0,1,23.514303
10.0,1,23.514303
-10.0,1,23.514303
-10.0,1,23.514303
-10.0,1,23.530265
10.0,1,23.530265
-10.0,1,23.530265
-10.0,1,23.530265
10.0,1,23.530265
-10.0,1,23.544359
-10.0,1,23.546105
3.0,1,23.546105
10.0,1,23.546105
-10.0,1,23.546105
-10.0,1,23.546105
-10.0,1,23.546105
-10.0,1,23.565314
-10.0,1,23.565314
-10.0,1,23.565314
-10.0,1,23.565314
-10.0,1,23.577856
3.0,1,23.577856
-10.0,1,23.577856
-10.0,1,23.577856
-10.0,1,23.59373
-10.0,1,23.59373
10.0,1,23.59373
10.0,1,23.59373
-10.0,1,23.609485
10.0,1,23.609485
3.0,1,23.609485
-10.0,1,23.609485
-10.0,1,23.626472
3.0,1,23.63047
-10.0,1,23.632472
-10.0,1,23.634474
-10.0,1,23.642483
-10.0,1,23.644485
-10.0,1,23.646488
-10.0,1,23.64849
3.0,1,23.656228
-10.0,1,23.657419
-10.0,1,23.657419
-10.0,1,23.657419
-10.0,1,23.666096
-10.0,1,23.666096
-10.0,1,23.67188
-10.0,1,23.67188
3.0,1,23.67188
-10.0,1,23.67188
3.0,1,23.67188
-10.0,1,23.67188
-10.0,1,23.687606
-10.0,1,23.687606
-10.0,1,23.687606
3.0,1,23.687606
3.0,1,23.70336
-10.0,1,23.70336
-10.0,1,23.709246
-10.0,1,23.711251
-10.0,1,23.713255
10.0,1,23.720179
-10.0,1,23.720179
-10.0,1,23.720179
-10.0,1,23.720179
3.0,1,23.720179
10.0,1,23.720179
-10.0,1,23.720179
-10.0,1,23.735038
-10.0,1,23.744687
-10.0,1,23.744687
-10.0,1,23.744687
-10.0,1,23.750731
-10.0,1,23.750731
-10.0,1,23.750731
-10.0,1,23.750731
3.0,1,23.768161
-10.0,1,23.768161
-10.0,1,23.768161
-10.0,1,23.768161
-10.0,1,23.783457
-10.0,1,23.783457
3.0,1,23.787469
-10.0,1,23.787469
3.0,1,23.789474
-10.0,1,23.798122
-10.0,1,23.798122
-10.0,1,23.798122
-10.0,1,23.804941
3.0,1,23.804941
-10.0,1,23.804941
-10.0,1,23.804941
-10.0,1,23.813857
3.0,1,23.813857
10.0,1,23.813857
-10.0,1,23.813857
-10.0,1,23.829906
-10.0,1,23.829906
-10.0,1,23.829906
-10.0,1,23.829906
-10.0,1,23.847084
-10.0,1,23.847084
10.0,1,23.847084
-10.0,1,23.847084
-10.0,1,23.861851
-10.0,1,23.861851
-10.0,1,23.861851
-10.0,1,23.861851
10.0,1,23.879071
10.0,1,23.879071
10.0,1,23.879071
-10.0,1,23.879071
-10.0,1,23.879071
-10.0,1,23.893577
-10.0,1,23.893577
-10.0,1,23.893577
-10.0,1,23.893577
10.0,1,23.893577
-10.0,1,23.893577
-10.0,1,23.909363
-10.0,1,23.909363
-10.0,1,23.909363
-10.0,1,23.909363
-10.0,1,23.909363
-10.0,1,23.92664
10.0,1,23.92664
-10.0,1,23.92664
-10.0,1,23.92664
-10.0,1,23.941153
-10.0,1,23.941153
-10.0,1,23.945257
-10.0,1,23.945257
-10.0,1,23.957033
-10.0,1,23.957033
-10.0,1,23.962076
-10.0,1,23.962076
-10.0,1,23.962076
-10.0,1,23.973124
-10.0,1,23.973124
10.0,1,23.973124
-10.0,1,23.973124
-10.0,1,23.973124
-10.0,1,23.973124
3.0,1,23.988917
-10.0,1,23.992906
-10.0,1,23.992906
3.0,1,23.992906
3.0,1,23.992906
10.0,1,24.00501
-10.0,1,24.00501
3.0,1,24.00501
3.0,1,24.00501
-10.0,1,24.022121
-10.0,1,24.022121
-10.0,1,24.022121
-10.0,1,24.022121
-10.0,1,24.03314
-10.0,1,24.036674
10.0,1,24.036674
-10.0,1,24.036674
-10.0,1,24.045273
-10.0,1,24.045273
-10.0,1,24.052322
-10.0,1,24.052322
-10.0,1,24.052322
-10.0,1,24.052322
10.0,1,24.068232
-10.0,1,24.073528
-10.0,1,24.073528
-10.0,1,24.073528
-10.0,1,24.073528
3.0,1,24.083913
-10.0,1,24.083913
-10.0,1,24.083913
-10.0,1,24.083913
-10.0,1,24.099893
-10.0,1,24.099893
10.0,1,24.099893
10.0,1,24.099893
-10.0,1,24.099893
-10.0,1,24.116876
-10.0,1,24.116876
-10.0,1,24.116876
-10.0,1,24.116876
-10.0,1,24.116876
10.0,1,24.116876
-10.0,1,24.131908
-10.0,1,24.131908
-10.0,1,24.14029
-10.0,1,24.14029
-10.0,1,24.14029
-10.0,1,24.145317
-10.0,1,24.150342
-10.0,1,24.150342
-10.0,1,24.150342
-10.0,1,24.150342
-10.0,1,24.150342
-10.0,1,24.163497
-10.0,1,24.163497
-10.0,1,24.163497
3.0,1,24.163497
-10.0,1,24.163497
-10.0,1,24.179538
3.0,1,24.184535
-10.0,1,24.184535
-10.0,1,24.195472
-10.0,1,24.195472
-10.0,1,24.195472
-10.0,1,24.195472
10.0,1,24.195472
-10.0,1,24.211423
-10.0,1,24.211423
10.0,1,24.217196
-10.0,1,24.217196
3.0,1,24.217196
10.0,1,24.217196
-10.0,1,24.227206
-10.0,1,24.227206
-10.0,1,24.227206
-10.0,1,24.227206
3.0,1,24.242965
10.0,1,24.245478
-10.0,1,24.245478
10.0,1,24.245478
-10.0,1,24.245478
3.0,1,24.245478
-10.0,1,24.258997
-10.0,1,24.258997
10.0,1,24.258997
10.0,1,24.258997
-10.0,1,24.274756
-10.0,1,24.274756
-10.0,1,24.274756
-10.0,1,24.274756
3.0,1,24.274756
-10.0,1,24.274756
3.0,1,24.296268
-10.0,1,24.301382
-10.0,1,24.301382
-10.0,1,24.303388
-10.0,1,24.306398
-10.0,1,24.306398
-10.0,1,24.306398
10.0,1,24.306398
-10.0,1,24.323532
-10.0,1,24.323532
-10.0,1,24.323532
-10.0,1,24.323532
-10.0,1,24.323532
-10.0,1,24.338246
3.0,1,24.338246
3.0,1,24.338246
-10.0,1,24.345384
-10.0,1,24.345384
10.0,1,24.345384
-10.0,1,24.353904
-10.0,1,24.362066
3.0,1,24.362066
-10.0,1,24.362066
-10.0,1,24.362066
-10.0,1,24.369889
-10.0,1,24.369889
-10.0,1,24.369889
10.0,1,24.369889
3.0,1,24.385622
-10.0,1,24.385622
-10.0,1,24.385622
3.0,1,24.385622
-10.0,1,24.401364
-10.0,1,24.401364
10.0,1,24.401364
-10.0,1,24.401364
-10.0,1,24.401364
-10.0,1,24.401364
10.0,1,24.417295
-10.0,1,24.417295
-10.0,1,24.417295
-10.0,1,24.417295
-10.0,1,24.417295
-10.0,1,24.433328
-10.0,1,24.433328
-10.0,1,24.433328
-10.0,1,24.445515
-10.0,1,24.447357
-10.0,1,24.452729
-10.0,1,24.452729
3.0,1,24.452729
-10.0,1,24.452729
-10.0,1,24.464842
-10.0,1,24.464842
-10.0,1,24.464842
10.0,1,24.464842
-10.0,1,24.464842
-10.0,1,24.480616
10.0,1,24.480616
10.0,1,24.480616
-10.0,1,24.480616
-10.0,1,24.480616
-10.0,1,24.480616
-10.0,1,24.496551
-10.0,1,24.500856
-10.0,1,24.500856
-10.0,1,24.500856
10.0,1,24.500856
3.0,1,24.513585
3.0,1,24.513585
3.0,1,24.513585
-10.0,1,24.513585
-10.0,1,24.528193
-10.0,1,24.528193
-10.0,1,24.528193
-10.0,1,24.528193
-10.0,1,24.545494
-10.0,1,24.545494
-10.0,1,24.545494
3.0,1,24.545494
-10.0,1,24.545494
-10.0,1,24.560014
-10.0,1,24.560014
3.0,1,24.560014
-10.0,1,24.560014
-10.0,1,24.560014
3.0,1,24.560014
3.0,1,24.575678
-10.0,1,24.58327
10.0,1,24.58327
10.0,1,24.58327
-10.0,1,24.591789
-10.0,1,24.591789
-10.0,1,24.599076
3.0,1,24.601082
-10.0,1,24.603086
-10.0,1,24.607908
-10.0,1,24.607908
-10.0,1,24.607908
-10.0,1,24.607908
-10.0,1,24.620445
-10.0,1,24.623978
3.0,1,24.62751
-10.0,1,24.628672
-10.0,1,24.628672
10.0,1,24.639065
-10.0,1,24.64007
3.0,1,24.642076
-10.0,1,24.645586
-10.0,1,24.645586
-10.0,1,24.656161
10.0,1,24.656161
3.0,1,24.656161
-10.0,1,24.656161
-10.0,1,24.656161
3.0,1,24.656161
-10.0,1,24.671933
-10.0,1,24.671933
-10.0,1,24.671933
-10.0,1,24.671933
-10.0,1,24.687845
-10.0,1,24.687845
-10.0,1,24.687845
-10.0,1,24.687845
-10.0,1,24.687845
-10.0,1,24.687845
10.0,1,24.687845
-10.0,1,24.687845
-10.0,1,24.708208
-10.0,1,24.708208
-10.0,1,24.708208
-10.0,1,24.708208
-10.0,1,24.71972
-10.0,1,24.71972
-10.0,1,24.71972
-10.0,1,24.71972
-10.0,1,24.71972
-10.0,1,24.71972
-10.0,1,24.735509
3.0,1,24.739638
-10.0,1,24.745692
10.0,1,24.745692
-10.0,1,24.751244
-10.0,1,24.751244
10.0,1,24.751244
-10.0,1,24.751244
3.0,1,24.751244
-10.0,1,24.76706
-10.0,1,24.76706
-10.0,1,24.76706
-10.0,1,24.76706
-10.0,1,24.76706
-10.0,1,24.783068
-10.0,1,24.783068
-10.0,1,24.783068
-10.0,1,24.783068
3.0,1,24.794156
-10.0,1,24.794156
3.0,1,24.800713
-10.0,1,24.802718
3.0,1,24.802718
-10.0,1,24.802718
-10.0,1,24.802718
3.0,1,24.814511
-10.0,1,24.814511
10.0,1,24.814511
-10.0,1,24.830537
-10.0,1,24.830537
-10.0,1,24.830537
-10.0,1,24.830537
3.0,1,24.830537
-10.0,1,24.830537
-10.0,1,24.849189
-10.0,1,24.849189
-10.0,1,24.849189
3.0,1,24.86185
-10.0,1,24.865904
-10.0,1,24.865904
10.0,1,24.865904
10.0,1,24.865904
-10.0,1,24.877919
-10.0,1,24.877919
3.0,1,24.877919
-10.0,1,24.877919
-10.0,1,24.893726
-10.0,1,24.893726
-10.0,1,24.893726
10.0,1,24.893726
-10.0,1,24.893726
-10.0,1,24.909609
-10.0,1,24.909609
-10.0,1,24.909609
3.0,1,24.909609
-10.0,1,24.909609
3.0,1,24.909609
-10.0,1,24.925403
-10.0,1,24.93035
-10.0,1,24.93035
3.0,1,24.93035
-10.0,1,24.93035
-10.0,1,24.941771
3.0,1,24.94578
-10.0,1,24.94578
3.0,1,24.94578
10.0,1,24.959541
3.0,1,24.959541
-10.0,1,24.959541
-10.0,1,24.959541
3.0,1,24.972084
-10.0,1,24.972084
10.0,1,24.972084
-10.0,1,24.972084
-10.0,1,24.972084
-10.0,1,24.987986
3.0,1,24.987986
-10.0,1,24.987986
-10.0,1,24.987986
10.0,1,24.987986
-10.0,1,24.987986
-10.0,1,25.004013
-10.0,1,25.004013
3.0,1,25.004013
-10.0,1,25.004013
10.0,1,25.004013
-10.0,1,25.019985
-10.0,1,25.019985
-10.0,1,25.019985
-10.0,1,25.019985
-10.0,1,25.035705
-10.0,1,25.035705
-10.0,1,25.035705
-10.0,1,25.035705
-10.0,1,25.045864
