#{"t_start": 1781094110.7139392, "env_id": "None"}
r,l,t
-10.0,1,4.144347
-10.0,1,4.146352
-10.0,1,4.146352
-10.0,1,4.154061
-10.0,1,4.154061
-10.0,1,4.154061
10.0,1,4.161195
-10.0,1,4.167353
-10.0,1,4.169358
-10.0,1,4.171365
-10.0,1,4.171365
10.0,1,4.179223
-10.0,1,4.181227
-10.0,1,4.181227
-10.0,1,4.183238
-10.0,1,4.192767
-10.0,1,4.194269
-10.0,1,4.196537
-10.0,1,4.19768
-10.0,1,4.203608
-10.0,1,4.205614
-10.0,1,4.205614
-10.0,1,4.207619
-10.0,1,4.213281
-10.0,1,4.213281
-10.0,1,4.216986
10.0,1,4.216986
-10.0,1,4.223774
10.0,1,4.226049
-10.0,1,4.226049
-10.0,1,4.226049
-10.0,1,4.235866
-10.0,1,4.237872
10.0,1,4.239879
-10.0,1,4.239879
10.0,1,4.249331
-10.0,1,4.249331
-10.0,1,4.252287
10.0,1,4.254293
-10.0,1,4.254293
-10.0,1,4.254293
-10.0,1,4.254293
-10.0,1,4.264279
10.0,1,4.264279
-10.0,1,4.264279
-10.0,1,4.264279
-10.0,1,4.264279
10.0,1,4.282331
10.0,1,4.285192
-10.0,1,4.287197
3.0,1,4.289202
-10.0,1,4.296072
-10.0,1,4.297157
10.0,1,4.297157
-10.0,1,4.297157
-10.0,1,4.308141
-10.0,1,4.309241
-10.0,1,4.311114
-10.0,1,4.31212
10.0,1,4.318982
-10.0,1,4.320988
-10.0,1,4.320988
-10.0,1,4.322993
-10.0,1,4.327762
-10.0,1,4.327762
-10.0,1,4.327762
-10.0,1,4.327762
-10.0,1,4.341413
-10.0,1,4.341413
10.0,1,4.343422
-10.0,1,4.343422
-10.0,1,4.350899
-10.0,1,4.350899
10.0,1,4.350899
-10.0,1,4.350899
-10.0,1,4.362195
-10.0,1,4.363688
-10.0,1,4.363688
3.0,1,4.363688
-10.0,1,4.374459
-10.0,1,4.375464
-10.0,1,4.375464
-10.0,1,4.37747
-10.0,1,4.37747
10.0,1,4.37747
-10.0,1,4.37747
-10.0,1,4.37747
-10.0,1,4.391495
-10.0,1,4.394933
-10.0,1,4.394933
10.0,1,4.394933
-10.0,1,4.404726
10.0,1,4.408873
10.0,1,4.411908
-10.0,1,4.411908
-10.0,1,4.418783
-10.0,1,4.420179
-10.0,1,4.420179
-10.0,1,4.422712
-10.0,1,4.430302
-10.0,1,4.432307
-10.0,1,4.432307
-10.0,1,4.434312
-10.0,1,4.440852
-10.0,1,4.443091
10.0,1,4.444303
-10.0,1,4.445432
-10.0,1,4.453452
-10.0,1,4.455467
-10.0,1,4.455467
-10.0,1,4.455467
10.0,1,4.464533
-10.0,1,4.46635
-10.0,1,4.46635
-10.0,1,4.468895
10.0,1,4.477899
-10.0,1,4.477899
-10.0,1,4.479903
10.0,1,4.479903
-10.0,1,4.487288
-10.0,1,4.489294
3.0,1,4.489294
-10.0,1,4.491299
-10.0,1,4.497439
-10.0,1,4.499447
-10.0,1,4.499447
-10.0,1,4.501451
10.0,1,4.501451
-10.0,1,4.501451
-10.0,1,4.501451
-10.0,1,4.501451
-10.0,1,4.517421
10.0,1,4.517421
-10.0,1,4.517421
-10.0,1,4.517421
-10.0,1,4.52899
-10.0,1,4.531837
-10.0,1,4.533342
-10.0,1,4.534348
-10.0,1,4.53917
-10.0,1,4.53917
-10.0,1,4.54424
-10.0,1,4.546247
-10.0,1,4.551532
-10.0,1,4.551532
-10.0,1,4.551532
-10.0,1,4.551532
-10.0,1,4.564002
-10.0,1,4.565509
-10.0,1,4.565509
10.0,1,4.567517
-10.0,1,4.575747
-10.0,1,4.575747
-10.0,1,4.577754
-10.0,1,4.579758
-10.0,1,4.585222
10.0,1,4.587793
-10.0,1,4.589799
-10.0,1,4.589799
-10.0,1,4.597463
-10.0,1,4.599469
-10.0,1,4.599469
10.0,1,4.601475
-10.0,1,4.609424
-10.0,1,4.611429
-10.0,1,4.613175
-10.0,1,4.613175
-10.0,1,4.618865
-10.0,1,4.618865
-10.0,1,4.618865
-10.0,1,4.618865
-10.0,1,4.634188
-10.0,1,4.636045
-10.0,1,4.638051
-10.0,1,4.638051
-10.0,1,4.644828
-10.0,1,4.646834
-10.0,1,4.646834
-10.0,1,4.648839
10.0,1,4.656249
-10.0,1,4.658091
10.0,1,4.660095
3.0,1,4.662102
-10.0,1,4.668723
-10.0,1,4.669943
-10.0,1,4.669943
-10.0,1,4.669943
-10.0,1,4.67594
10.0,1,4.67594
-10.0,1,4.67594
-10.0,1,4.67594
-10.0,1,4.67594
-10.0,1,4.67594
-10.0,1,4.691825
-10.0,1,4.691825
3.0,1,4.700786
-10.0,1,4.700786
-10.0,1,4.702792
-10.0,1,4.702792
-10.0,1,4.710474
-10.0,1,4.712479
-10.0,1,4.714484
-10.0,1,4.714484
10.0,1,4.723184
10.0,1,4.723184
-10.0,1,4.723184
-10.0,1,4.726409
-10.0,1,4.73402
-10.0,1,4.73402
-10.0,1,4.736025
-10.0,1,4.736025
-10.0,1,4.746858
-10.0,1,4.748863
-10.0,1,4.748863
3.0,1,4.750868
-10.0,1,4.757476
-10.0,1,4.757476
-10.0,1,4.757476
-10.0,1,4.757476
-10.0,1,4.766398
-10.0,1,4.770657
-10.0,1,4.770657
10.0,1,4.774668
-10.0,1,4.780688
-10.0,1,4.780688
-10.0,1,4.784294
-10.0,1,4.784294
-10.0,1,4.791476
10.0,1,4.793482
-10.0,1,4.793482
-10.0,1,4.795487
-10.0,1,4.802068
-10.0,1,4.802068
-10.0,1,4.804075
-10.0,1,4.806079
-10.0,1,4.811942
10.0,1,4.813949
-10.0,1,4.815954
10.0,1,4.815954
-10.0,1,4.823123
-10.0,1,4.823123
-10.0,1,4.825129
-10.0,1,4.827135
-10.0,1,4.83516
-10.0,1,4.83516
-10.0,1,4.83516
10.0,1,4.83516
-10.0,1,4.842769
-10.0,1,4.842769
10.0,1,4.85066
-10.0,1,4.853429
-10.0,1,4.860245
-10.0,1,4.860245
-10.0,1,4.860245
-10.0,1,4.865283
10.0,1,4.874223
-10.0,1,4.874223
-10.0,1,4.874223
-10.0,1,4.874223
-10.0,1,4.88674
10.0,1,4.888566
-10.0,1,4.888566
-10.0,1,4.890571
-10.0,1,4.898261
-10.0,1,4.898261
-10.0,1,4.898261
-10.0,1,4.898261
-10.0,1,4.908615
10.0,1,4.911208
-10.0,1,4.912289
-10.0,1,4.913295
-10.0,1,4.916315
-10.0,1,4.916315
-10.0,1,4.916315
-10.0,1,4.924454
-10.0,1,4.930774
-10.0,1,4.930774
-10.0,1,4.93278
-10.0,1,4.934285
-10.0,1,4.940747
-10.0,1,4.942753
3.0,1,4.942753
-10.0,1,4.9445
-10.0,1,4.952714
-10.0,1,4.952714
-10.0,1,4.952714
-10.0,1,4.952714
-10.0,1,4.965802
-10.0,1,4.965802
-10.0,1,4.965802
-10.0,1,4.96968
-10.0,1,4.976274
-10.0,1,4.978279
-10.0,1,4.978279
-10.0,1,4.980284
-10.0,1,4.986364
10.0,1,4.98837
3.0,1,4.990375
-10.0,1,4.990375
-10.0,1,4.99712
-10.0,1,4.998147
-10.0,1,4.999305
-10.0,1,5.000432
-10.0,1,5.008118
-10.0,1,5.009294
-10.0,1,5.009294
-10.0,1,5.009294
10.0,1,5.020395
10.0,1,5.022401
-10.0,1,5.024147
-10.0,1,5.026155
-10.0,1,5.032451
-10.0,1,5.034109
3.0,1,5.035549
-10.0,1,5.035549
-10.0,1,5.043595
-10.0,1,5.044676
-10.0,1,5.044676
-10.0,1,5.047701
-10.0,1,5.055239
-10.0,1,5.056244
-10.0,1,5.056244
-10.0,1,5.056244
10.0,1,5.061778
-10.0,1,5.061778
-10.0,1,5.061778
-10.0,1,5.061778
-10.0,1,5.081463
10.0,1,5.081463
-10.0,1,5.083324
-10.0,1,5.08533
-10.0,1,5.09252
-10.0,1,5.094197
-10.0,1,5.094197
-10.0,1,5.094197
10.0,1,5.101912
-10.0,1,5.103658
-10.0,1,5.103658
-10.0,1,5.103658
-10.0,1,5.113011
10.0,1,5.115017
3.0,1,5.115017
-10.0,1,5.117022
-10.0,1,5.119026
-10.0,1,5.119026
-10.0,1,5.119026
-10.0,1,5.119026
-10.0,1,5.136164
-10.0,1,5.136164
-10.0,1,5.138169
10.0,1,5.140175
-10.0,1,5.14953
-10.0,1,5.150537
10.0,1,5.150537
-10.0,1,5.150537
-10.0,1,5.161627
-10.0,1,5.161627
-10.0,1,5.163633
-10.0,1,5.163633
-10.0,1,5.172168
-10.0,1,5.172168
-10.0,1,5.174174
10.0,1,5.176179
-10.0,1,5.185058
10.0,1,5.185058
10.0,1,5.185058
10.0,1,5.192538
-10.0,1,5.19976
10.0,1,5.19976
-10.0,1,5.19976
-10.0,1,5.19976
-10.0,1,5.209815
-10.0,1,5.211821
-10.0,1,5.211821
-10.0,1,5.213825
-10.0,1,5.221287
-10.0,1,5.223292
-10.0,1,5.223292
-10.0,1,5.225297
-10.0,1,5.231006
-10.0,1,5.234592
-10.0,1,5.234592
-10.0,1,5.234592
-10.0,1,5.244936
-10.0,1,5.245968
-10.0,1,5.245968
-10.0,1,5.245968
10.0,1,5.255239
10.0,1,5.257245
-10.0,1,5.25925
-10.0,1,5.25925
-10.0,1,5.263744
-10.0,1,5.268557
-10.0,1,5.268557
-10.0,1,5.271173
-10.0,1,5.277026
10.0,1,5.279208
3.0,1,5.279208
10.0,1,5.282913
10.0,1,5.290261
-10.0,1,5.292267
-10.0,1,5.292267
-10.0,1,5.29655
10.0,1,5.303911
-10.0,1,5.30662
-10.0,1,5.30662
-10.0,1,5.308395
-10.0,1,5.316364
-10.0,1,5.316364
-10.0,1,5.318369
-10.0,1,5.320374
-10.0,1,5.32442
-10.0,1,5.32442
10.0,1,5.32442
-10.0,1,5.32442
-10.0,1,5.338176
-10.0,1,5.340179
-10.0,1,5.341735
10.0,1,5.343517
-10.0,1,5.350596
-10.0,1,5.352602
-10.0,1,5.352602
-10.0,1,5.354607
3.0,1,5.360893
-10.0,1,5.362899
-10.0,1,5.362899
-10.0,1,5.364904
3.0,1,5.371759
10.0,1,5.371759
-10.0,1,5.371759
-10.0,1,5.371759
-10.0,1,5.382981
-10.0,1,5.38412
-10.0,1,5.38412
-10.0,1,5.387127
-10.0,1,5.394175
-10.0,1,5.3952
-10.0,1,5.3952
-10.0,1,5.3952
-10.0,1,5.406982
10.0,1,5.408988
-10.0,1,5.410993
-10.0,1,5.410993
-10.0,1,5.418626
-10.0,1,5.420632
-10.0,1,5.420632
-10.0,1,5.422637
-10.0,1,5.429432
-10.0,1,5.431437
10.0,1,5.433442
-10.0,1,5.434947
10.0,1,5.442404
-10.0,1,5.444411
3.0,1,5.444411
-10.0,1,5.446416
-10.0,1,5.452173
-10.0,1,5.45382
-10.0,1,5.45546
-10.0,1,5.45694
-10.0,1,5.464652
10.0,1,5.466659
-10.0,1,5.466659
-10.0,1,5.466659
-10.0,1,5.476717
-10.0,1,5.476717
10.0,1,5.476717
10.0,1,5.476717
-10.0,1,5.487835
-10.0,1,5.487835
-10.0,1,5.490947
10.0,1,5.490947
-10.0,1,5.498119
-10.0,1,5.500797
-10.0,1,5.500797
-10.0,1,5.500797
-10.0,1,5.510178
-10.0,1,5.510178
-10.0,1,5.512184
10.0,1,5.513931
-10.0,1,5.523919
-10.0,1,5.523919
-10.0,1,5.525925
10.0,1,5.52793
-10.0,1,5.534838
10.0,1,5.534838
-10.0,1,5.534838
-10.0,1,5.534838
-10.0,1,5.544873
-10.0,1,5.544873
-10.0,1,5.544873
-10.0,1,5.544873
-10.0,1,5.556348
-10.0,1,5.559062
10.0,1,5.56193
-10.0,1,5.56193
-10.0,1,5.570169
-10.0,1,5.572175
-10.0,1,5.572175
-10.0,1,5.57418
-10.0,1,5.580761
-10.0,1,5.580761
10.0,1,5.582767
-10.0,1,5.584772
-10.0,1,5.591254
-10.0,1,5.591254
10.0,1,5.592788
-10.0,1,5.596134
10.0,1,5.602388
-10.0,1,5.602388
-10.0,1,5.602388
-10.0,1,5.602388
-10.0,1,5.608904
-10.0,1,5.608904
10.0,1,5.608904
-10.0,1,5.608904
-10.0,1,5.628581
-10.0,1,5.629686
-10.0,1,5.629686
-10.0,1,5.629686
-10.0,1,5.640423
-10.0,1,5.642751
-10.0,1,5.642751
-10.0,1,5.644757
-10.0,1,5.649818
-10.0,1,5.649818
-10.0,1,5.649818
10.0,1,5.649818
10.0,1,5.656381
-10.0,1,5.656381
-10.0,1,5.656381
-10.0,1,5.656381
-10.0,1,5.672183
-10.0,1,5.672183
-10.0,1,5.672183
-10.0,1,5.672183
-10.0,1,5.684981
-10.0,1,5.686986
-10.0,1,5.68799
3.0,1,5.689996
-10.0,1,5.697137
10.0,1,5.698161
-10.0,1,5.700166
-10.0,1,5.700166
10.0,1,5.707935
-10.0,1,5.70994
10.0,1,5.711946
-10.0,1,5.711946
-10.0,1,5.718623
-10.0,1,5.719628
10.0,1,5.721637
-10.0,1,5.723642
-10.0,1,5.730007
10.0,1,5.732013
-10.0,1,5.734019
-10.0,1,5.734523
-10.0,1,5.742719
-10.0,1,5.745466
-10.0,1,5.746534
-10.0,1,5.746534
-10.0,1,5.754479
-10.0,1,5.756485
-10.0,1,5.756485
-10.0,1,5.75849
-10.0,1,5.764933
-10.0,1,5.766938
-10.0,1,5.768944
10.0,1,5.770949
10.0,1,5.77761
-10.0,1,5.779615
-10.0,1,5.78162
-10.0,1,5.784631
10.0,1,5.792777
-10.0,1,5.794608
10.0,1,5.796613
-10.0,1,5.796613
-10.0,1,5.802293
-10.0,1,5.802293
-10.0,1,5.802293
-10.0,1,5.802293
-10.0,1,5.815384
-10.0,1,5.816488
-10.0,1,5.816488
-10.0,1,5.818942
-10.0,1,5.826428
3.0,1,5.828434
-10.0,1,5.828434
10.0,1,5.830181
3.0,1,5.837291
-10.0,1,5.839297
10.0,1,5.841301
-10.0,1,5.841301
10.0,1,5.847176
-10.0,1,5.847176
-10.0,1,5.847176
-10.0,1,5.847176
-10.0,1,5.864556
10.0,1,5.866562
-10.0,1,5.868567
10.0,1,5.870572
-10.0,1,5.870572
-10.0,1,5.877839
-10.0,1,5.880274
-10.0,1,5.880274
-10.0,1,5.888475
-10.0,1,5.888475
10.0,1,5.888475
-10.0,1,5.888475
-10.0,1,5.89837
10.0,1,5.901021
-10.0,1,5.903025
-10.0,1,5.903025
-10.0,1,5.910752
-10.0,1,5.910752
10.0,1,5.912757
-10.0,1,5.914762
-10.0,1,5.921332
-10.0,1,5.921332
-10.0,1,5.925545
10.0,1,5.925545
-10.0,1,5.934414
-10.0,1,5.934414
-10.0,1,5.936754
10.0,1,5.938555
-10.0,1,5.941468
10.0,1,5.941468
-10.0,1,5.941468
-10.0,1,5.941468
-10.0,1,5.95682
-10.0,1,5.95682
-10.0,1,5.95682
-10.0,1,5.95682
10.0,1,5.970876
-10.0,1,5.972623
-10.0,1,5.972623
-10.0,1,5.972623
-10.0,1,5.980717
-10.0,1,5.982019
-10.0,1,5.982019
-10.0,1,5.982019
10.0,1,5.988572
-10.0,1,5.988572
-10.0,1,5.988572
-10.0,1,5.988572
-10.0,1,6.001027
-10.0,1,6.002049
10.0,1,6.004557
-10.0,1,6.005692
-10.0,1,6.01182
-10.0,1,6.01182
-10.0,1,6.014965
-10.0,1,6.014965
-10.0,1,6.022774
-10.0,1,6.02478
-10.0,1,6.02478
-10.0,1,6.026786
-10.0,1,6.035596
-10.0,1,6.036601
-10.0,1,6.036601
-10.0,1,6.036601
10.0,1,6.036601
-10.0,1,6.036601
10.0,1,6.052673
-10.0,1,6.052673
10.0,1,6.059501
-10.0,1,6.061507
3.0,1,6.061507
-10.0,1,6.063513
-10.0,1,6.069673
-10.0,1,6.069673
-10.0,1,6.069673
-10.0,1,6.069673
-10.0,1,6.083749
-10.0,1,6.083749
-10.0,1,6.088699
-10.0,1,6.088699
-10.0,1,6.095698
-10.0,1,6.095698
10.0,1,6.099593
-10.0,1,6.101599
-10.0,1,6.10759
-10.0,1,6.10759
10.0,1,6.109596
-10.0,1,6.111601
-10.0,1,6.11536
-10.0,1,6.11536
-10.0,1,6.122002
-10.0,1,6.122002
10.0,1,6.133368
-10.0,1,6.134372
10.0,1,6.136377
-10.0,1,6.138381
-10.0,1,6.144123
-10.0,1,6.146129
-10.0,1,6.147135
-10.0,1,6.14914
-10.0,1,6.15175
-10.0,1,6.15175
-10.0,1,6.15175
-10.0,1,6.15175
10.0,1,6.163149
-10.0,1,6.163149
-10.0,1,6.163149
10.0,1,6.163149
10.0,1,6.163149
-10.0,1,6.179158
-10.0,1,6.182733
-10.0,1,6.185665
-10.0,1,6.191673
-10.0,1,6.193679
-10.0,1,6.193679
-10.0,1,6.195184
-10.0,1,6.20161
-10.0,1,6.20161
-10.0,1,6.203616
-10.0,1,6.205621
-10.0,1,6.211918
-10.0,1,6.211918
-10.0,1,6.213923
-10.0,1,6.215929
-10.0,1,6.222355
10.0,1,6.224361
-10.0,1,6.224361
3.0,1,6.226366
-10.0,1,6.234199
-10.0,1,6.234199
-10.0,1,6.234199
-10.0,1,6.234199
-10.0,1,6.24598
-10.0,1,6.24598
10.0,1,6.250703
-10.0,1,6.252383
10.0,1,6.257727
-10.0,1,6.257727
-10.0,1,6.257727
-10.0,1,6.257727
-10.0,1,6.268442
-10.0,1,6.271422
-10.0,1,6.271422
-10.0,1,6.273427
-10.0,1,6.281867
10.0,1,6.283679
-10.0,1,6.283679
-10.0,1,6.285684
10.0,1,6.296212
10.0,1,6.298218
-10.0,1,6.298218
3.0,1,6.300223
10.0,1,6.305165
-10.0,1,6.305165
-10.0,1,6.305165
-10.0,1,6.305165
-10.0,1,6.318621
-10.0,1,6.318621
-10.0,1,6.320627
-10.0,1,6.322634
10.0,1,6.330442
-10.0,1,6.332271
-10.0,1,6.332271
-10.0,1,6.334275
-10.0,1,6.342037
-10.0,1,6.342544
-10.0,1,6.344548
-10.0,1,6.346553
-10.0,1,6.352159
-10.0,1,6.352159
-10.0,1,6.352159
10.0,1,6.359759
-10.0,1,6.36525
10.0,1,6.368271
10.0,1,6.368271
3.0,1,6.368271
-10.0,1,6.378541
10.0,1,6.380546
-10.0,1,6.382552
10.0,1,6.384298
10.0,1,6.392122
-10.0,1,6.394948
-10.0,1,6.394948
10.0,1,6.396954
-10.0,1,6.406927
-10.0,1,6.406927
-10.0,1,6.408933
-10.0,1,6.410939
-10.0,1,6.418074
-10.0,1,6.418074
-10.0,1,6.420986
-10.0,1,6.422991
-10.0,1,6.422991
10.0,1,6.422991
-10.0,1,6.431669
-10.0,1,6.431669
-10.0,1,6.434292
-10.0,1,6.434292
-10.0,1,6.434292
3.0,1,6.434292
-10.0,1,6.447531
-10.0,1,6.447531
-10.0,1,6.447531
10.0,1,6.447531
-10.0,1,6.465623
-10.0,1,6.465623
-10.0,1,6.467629
-10.0,1,6.467629
10.0,1,6.474889
-10.0,1,6.476896
-10.0,1,6.478642
-10.0,1,6.478642
-10.0,1,6.486424
-10.0,1,6.486424
-10.0,1,6.48843
-10.0,1,6.48843
-10.0,1,6.496683
-10.0,1,6.496683
10.0,1,6.499333
-10.0,1,6.501339
-10.0,1,6.508514
-10.0,1,6.508514
-10.0,1,6.510521
-10.0,1,6.510521
-10.0,1,6.519714
-10.0,1,6.519714
10.0,1,6.519714
-10.0,1,6.526314
-10.0,1,6.526314
-10.0,1,6.534544
-10.0,1,6.534544
-10.0,1,6.534544
-10.0,1,6.542432
-10.0,1,6.54749
-10.0,1,6.549133
-10.0,1,6.550762
-10.0,1,6.558363
-10.0,1,6.558363
-10.0,1,6.560975
-10.0,1,6.560975
-10.0,1,6.567765
-10.0,1,6.569156
-10.0,1,6.571049
-10.0,1,6.572991
10.0,1,6.573997
-10.0,1,6.573997
-10.0,1,6.573997
-10.0,1,6.573997
-10.0,1,6.590033
-10.0,1,6.590033
-10.0,1,6.590033
-10.0,1,6.590033
-10.0,1,6.602511
-10.0,1,6.602511
-10.0,1,6.604581
-10.0,1,6.60726
-10.0,1,6.613136
10.0,1,6.614166
-10.0,1,6.616695
-10.0,1,6.616695
-10.0,1,6.628196
-10.0,1,6.630201
10.0,1,6.630201
-10.0,1,6.632205
-10.0,1,6.640774
-10.0,1,6.642665
-10.0,1,6.642665
-10.0,1,6.64467
-10.0,1,6.650998
-10.0,1,6.653004
-10.0,1,6.654008
-10.0,1,6.656015
-10.0,1,6.662492
10.0,1,6.664497
-10.0,1,6.664497
-10.0,1,6.666502
-10.0,1,6.67357
-10.0,1,6.676463
-10.0,1,6.676463
10.0,1,6.678469
-10.0,1,6.685981
-10.0,1,6.687987
10.0,1,6.687987
-10.0,1,6.689992
-10.0,1,6.698057
-10.0,1,6.700062
-10.0,1,6.700062
10.0,1,6.701809
-10.0,1,6.708735
-10.0,1,6.708735
-10.0,1,6.710741
-10.0,1,6.712746
3.0,1,6.716988
10.0,1,6.716988
-10.0,1,6.716988
-10.0,1,6.716988
-10.0,1,6.732099
-10.0,1,6.734612
10.0,1,6.737417
-10.0,1,6.739422
-10.0,1,6.745932
10.0,1,6.748943
-10.0,1,6.750948
-10.0,1,6.750948
-10.0,1,6.758482
-10.0,1,6.758482
-10.0,1,6.761586
-10.0,1,6.761586
-10.0,1,6.764622
-10.0,1,6.772361
-10.0,1,6.772361
10.0,1,6.774366
-10.0,1,6.78193
-10.0,1,6.78193
-10.0,1,6.785054
-10.0,1,6.785054
-10.0,1,6.793938
-10.0,1,6.793938
-10.0,1,6.796457
-10.0,1,6.796457
-10.0,1,6.804327
-10.0,1,6.806164
-10.0,1,6.806164
-10.0,1,6.80817
-10.0,1,6.814451
-10.0,1,6.816059
-10.0,1,6.816059
-10.0,1,6.818691
-10.0,1,6.822948
10.0,1,6.828207
-10.0,1,6.828207
-10.0,1,6.828207
-10.0,1,6.838228
-10.0,1,6.840681
-10.0,1,6.841188
10.0,1,6.843193
-10.0,1,6.852523
-10.0,1,6.854528
-10.0,1,6.854528
-10.0,1,6.856534
-10.0,1,6.863321
-10.0,1,6.865327
-10.0,1,6.867333
10.0,1,6.867333
-10.0,1,6.875742
-10.0,1,6.875742
10.0,1,6.878814
-10.0,1,6.878814
10.0,1,6.887847
-10.0,1,6.889853
-10.0,1,6.891599
-10.0,1,6.891599
-10.0,1,6.898308
-10.0,1,6.898308
-10.0,1,6.898308
-10.0,1,6.898308
-10.0,1,6.909611
-10.0,1,6.910654
-10.0,1,6.910654
-10.0,1,6.91331
10.0,1,6.919719
-10.0,1,6.919719
-10.0,1,6.923422
-10.0,1,6.923422
-10.0,1,6.93084
-10.0,1,6.93084
-10.0,1,6.93084
-10.0,1,6.934876
-10.0,1,6.942524
10.0,1,6.94453
10.0,1,6.946536
-10.0,1,6.946536
-10.0,1,6.953691
-10.0,1,6.955436
-10.0,1,6.955436
-10.0,1,6.960227
-10.0,1,6.969169
-10.0,1,6.971179
-10.0,1,6.971179
-10.0,1,6.973187
-10.0,1,6.979933
-10.0,1,6.981938
-10.0,1,6.981938
-10.0,1,6.983945
-10.0,1,6.986999
-10.0,1,6.993383
-10.0,1,6.993383
-10.0,1,6.995389
-10.0,1,7.003833
-10.0,1,7.003833
-10.0,1,7.003833
-10.0,1,7.003833
-10.0,1,7.014693
3.0,1,7.016496
10.0,1,7.018501
10.0,1,7.020507
10.0,1,7.022512
-10.0,1,7.022512
-10.0,1,7.022512
-10.0,1,7.022512
-10.0,1,7.036919
-10.0,1,7.039733
10.0,1,7.041895
-10.0,1,7.041895
-10.0,1,7.049285
-10.0,1,7.050303
-10.0,1,7.050303
-10.0,1,7.050303
-10.0,1,7.061435
-10.0,1,7.061435
-10.0,1,7.061435
-10.0,1,7.065997
-10.0,1,7.075971
-10.0,1,7.077856
-10.0,1,7.079862
10.0,1,7.079862
-10.0,1,7.08842
-10.0,1,7.089793
-10.0,1,7.089793
-10.0,1,7.092531
-10.0,1,7.09892
-10.0,1,7.100925
-10.0,1,7.100925
-10.0,1,7.10293
10.0,1,7.10293
3.0,1,7.112217
-10.0,1,7.113723
-10.0,1,7.113723
10.0,1,7.122126
-10.0,1,7.124131
-10.0,1,7.126137
-10.0,1,7.126137
-10.0,1,7.132915
-10.0,1,7.13492
10.0,1,7.13492
10.0,1,7.13492
-10.0,1,7.145379
-10.0,1,7.147125
10.0,1,7.147125
-10.0,1,7.147125
3.0,1,7.157844
-10.0,1,7.157844
-10.0,1,7.161359
-10.0,1,7.161359
-10.0,1,7.171019
-10.0,1,7.171019
-10.0,1,7.171019
-10.0,1,7.171019
-10.0,1,7.182162
-10.0,1,7.182162
-10.0,1,7.182162
-10.0,1,7.182162
-10.0,1,7.193258
-10.0,1,7.194316
-10.0,1,7.194316
-10.0,1,7.194316
-10.0,1,7.203375
-10.0,1,7.203375
-10.0,1,7.203375
10.0,1,7.203375
-10.0,1,7.214896
-10.0,1,7.214896
10.0,1,7.216901
-10.0,1,7.218906
-10.0,1,7.226715
-10.0,1,7.227807
-10.0,1,7.227807
-10.0,1,7.230405
-10.0,1,7.237958
-10.0,1,7.240249
-10.0,1,7.240249
-10.0,1,7.240249
-10.0,1,7.249504
-10.0,1,7.250523
-10.0,1,7.252528
-10.0,1,7.252528
-10.0,1,7.259852
-10.0,1,7.261858
-10.0,1,7.261858
-10.0,1,7.263864
-10.0,1,7.271697
-10.0,1,7.271697
-10.0,1,7.271697
-10.0,1,7.271697
-10.0,1,7.281332
-10.0,1,7.283337
-10.0,1,7.283337
-10.0,1,7.285342
-10.0,1,7.294865
-10.0,1,7.294865
-10.0,1,7.296872
10.0,1,7.298877
-10.0,1,7.306324
-10.0,1,7.306324
-10.0,1,7.308862
-10.0,1,7.308862
-10.0,1,7.314574
-10.0,1,7.319057
-10.0,1,7.319057
-10.0,1,7.319057
-10.0,1,7.319057
-10.0,1,7.319057
-10.0,1,7.319057
10.0,1,7.319057
-10.0,1,7.340398
-10.0,1,7.342404
-10.0,1,7.342404
-10.0,1,7.344417
-10.0,1,7.351543
10.0,1,7.351543
-10.0,1,7.351543
-10.0,1,7.351543
-10.0,1,7.362555
-10.0,1,7.36456
-10.0,1,7.366306
-10.0,1,7.366306
-10.0,1,7.373445
-10.0,1,7.375451
-10.0,1,7.375451
-10.0,1,7.377457
-10.0,1,7.382422
-10.0,1,7.382422
-10.0,1,7.382422
-10.0,1,7.382422
-10.0,1,7.393873
-10.0,1,7.393873
-10.0,1,7.393873
-10.0,1,7.39842
10.0,1,7.409609
-10.0,1,7.409609
10.0,1,7.411614
10.0,1,7.413619
-10.0,1,7.415624
-10.0,1,7.415624
-10.0,1,7.415624
-10.0,1,7.415624
-10.0,1,7.429372
10.0,1,7.429372
-10.0,1,7.43527
-10.0,1,7.43527
10.0,1,7.445128
-10.0,1,7.445128
10.0,1,7.445128
-10.0,1,7.445128
-10.0,1,7.456728
-10.0,1,7.456728
10.0,1,7.458993
3.0,1,7.460998
10.0,1,7.470831
-10.0,1,7.470831
10.0,1,7.472837
-10.0,1,7.474842
-10.0,1,7.481181
-10.0,1,7.481181
-10.0,1,7.483188
-10.0,1,7.483188
-10.0,1,7.490838
-10.0,1,7.492584
10.0,1,7.492584
-10.0,1,7.49459
10.0,1,7.50335
-10.0,1,7.50335
-10.0,1,7.505356
-10.0,1,7.507361
-10.0,1,7.516859
-10.0,1,7.516859
-10.0,1,7.516859
-10.0,1,7.516859
10.0,1,7.527592
-10.0,1,7.529598
10.0,1,7.531604
-10.0,1,7.531604
-10.0,1,7.539361
-10.0,1,7.540366
-10.0,1,7.540366
-10.0,1,7.542373
-10.0,1,7.549662
-10.0,1,7.549662
-10.0,1,7.551667
-10.0,1,7.551667
-10.0,1,7.558874
10.0,1,7.560879
-10.0,1,7.562884
-10.0,1,7.562884
10.0,1,7.564888
-10.0,1,7.572226
